admission_month,admission_year,encounter_type,department,diagnosis_category,los_category,insurance_category,gender,race,total_encounters,avg_los,total_deaths,mortality_rate_pct
2023-06-01,2023.0,Outpatient,Orthopedics,Preventive,Long Stay,Government,Female,Black,1,13.0,0,0.0
2024-08-01,2024.0,Emergency,Oncology,Preventive,Short Stay,Self-Pay,Male,White,1,2.0,0,0.0
2026-01-01,2026.0,Emergency,Orthopedics,Endocrine,Medium Stay,Private,Female,Black,1,5.0,0,0.0
2026-01-01,2026.0,Emergency,Neurology,Musculoskeletal,Long Stay,Government,Female,Other,1,11.0,1,100.0
2023-09-01,2023.0,Inpatient,Cardiology,Renal,Long Stay,Private,Female,Other,1,14.0,1,100.0
2026-03-01,2026.0,Outpatient,Cardiology,Renal,Medium Stay,Self-Pay,Male,White,1,6.0,0,0.0
2023-10-01,2023.0,Inpatient,Oncology,Musculoskeletal,Medium Stay,Self-Pay,Female,Other,1,7.0,0,0.0
2024-10-01,2024.0,Outpatient,Cardiology,Respiratory,Medium Stay,Government,Male,Hispanic,1,5.0,0,0.0
2024-11-01,2024.0,Outpatient,Cardiology,Renal,Long Stay,Government,Male,Hispanic,1,11.0,0,0.0
2026-01-01,2026.0,Outpatient,Emergency,Mental Health,Medium Stay,Government,Male,Asian,1,7.0,0,0.0
2025-09-01,2025.0,Emergency,Cardiology,Endocrine,Long Stay,Government,Male,Asian,1,14.0,0,0.0
2023-05-01,2023.0,Emergency,Oncology,Respiratory,Long Stay,Self-Pay,Female,Other,1,9.0,0,0.0
2025-09-01,2025.0,Outpatient,General Medicine,Cardiovascular,Medium Stay,Self-Pay,Male,Hispanic,1,6.0,0,0.0
2023-10-01,2023.0,Outpatient,Orthopedics,Cardiovascular,Medium Stay,Government,Female,Other,1,6.0,0,0.0
2025-12-01,2025.0,Inpatient,Emergency,Respiratory,Short Stay,Government,Female,Hispanic,1,3.0,0,0.0
2023-11-01,2023.0,Inpatient,Oncology,Mental Health,Medium Stay,Government,Male,Hispanic,1,4.0,0,0.0
2023-07-01,2023.0,Emergency,Orthopedics,Endocrine,Medium Stay,Government,Female,Hispanic,2,5.5,1,50.0
2024-01-01,2024.0,Emergency,Cardiology,Respiratory,Long Stay,Private,Female,White,1,8.0,1,100.0
2025-08-01,2025.0,Inpatient,Cardiology,Respiratory,Long Stay,Government,Male,Asian,2,9.0,1,50.0
2026-04-01,2026.0,Outpatient,General Medicine,Cardiovascular,Medium Stay,Self-Pay,Female,Other,1,5.0,1,100.0
2023-12-01,2023.0,Inpatient,Emergency,Renal,Short Stay,Self-Pay,Male,Other,1,1.0,1,100.0
2025-08-01,2025.0,Inpatient,Cardiology,Endocrine,Long Stay,Government,Female,Hispanic,1,15.0,0,0.0
2023-06-01,2023.0,Emergency,General Medicine,Cardiovascular,Long Stay,Government,Male,Black,1,15.0,0,0.0
2023-11-01,2023.0,Inpatient,Cardiology,Endocrine,Medium Stay,Government,Female,Black,1,5.0,0,0.0
2025-12-01,2025.0,Outpatient,Emergency,Cardiovascular,Short Stay,Government,Female,Asian,1,3.0,0,0.0
2024-01-01,2024.0,Emergency,General Medicine,Musculoskeletal,Long Stay,Self-Pay,Female,Hispanic,1,12.0,0,0.0
2026-01-01,2026.0,Inpatient,Cardiology,Mental Health,Long Stay,Private,Male,Other,1,8.0,1,100.0
2025-10-01,2025.0,Inpatient,Cardiology,Renal,Long Stay,Government,Male,Asian,1,13.0,0,0.0
2024-12-01,2024.0,Inpatient,Neurology,Musculoskeletal,Short Stay,Government,Female,White,1,3.0,0,0.0
2023-08-01,2023.0,Inpatient,General Medicine,Preventive,Long Stay,Self-Pay,Female,Other,1,15.0,1,100.0
2023-08-01,2023.0,Inpatient,Cardiology,Cardiovascular,Short Stay,Government,Male,Asian,1,2.0,0,0.0
2024-10-01,2024.0,Outpatient,Cardiology,Respiratory,Long Stay,Private,Male,Other,1,12.0,0,0.0
2025-11-01,2025.0,Emergency,Oncology,Endocrine,Long Stay,Private,Female,White,1,13.0,0,0.0
2025-06-01,2025.0,Emergency,Emergency,Respiratory,Medium Stay,Private,Female,Hispanic,1,4.0,0,0.0
2024-05-01,2024.0,Emergency,Oncology,Musculoskeletal,Long Stay,Government,Female,Asian,1,10.0,1,100.0
2025-05-01,2025.0,Outpatient,Cardiology,Endocrine,Short Stay,Self-Pay,Male,Hispanic,1,2.0,0,0.0
2026-01-01,2026.0,Inpatient,Neurology,Preventive,Long Stay,Government,Female,White,1,14.0,1,100.0
2024-05-01,2024.0,Inpatient,Emergency,Cardiovascular,Long Stay,Private,Female,Other,1,12.0,0,0.0
2026-04-01,2026.0,Emergency,Cardiology,Musculoskeletal,Short Stay,Self-Pay,Male,Other,1,3.0,0,0.0
2023-07-01,2023.0,Outpatient,Oncology,Respiratory,Long Stay,Government,Male,Hispanic,1,15.0,0,0.0
2024-07-01,2024.0,Inpatient,Oncology,Respiratory,Long Stay,Government,Female,Black,1,8.0,0,0.0
2023-12-01,2023.0,Outpatient,General Medicine,Renal,Short Stay,Private,Male,White,1,1.0,0,0.0
2025-02-01,2025.0,Emergency,Orthopedics,Cardiovascular,Long Stay,Self-Pay,Male,Asian,1,13.0,0,0.0
2025-11-01,2025.0,Outpatient,Neurology,Respiratory,Medium Stay,Government,Male,Black,1,4.0,1,100.0
2023-09-01,2023.0,Inpatient,Oncology,Endocrine,Medium Stay,Government,Female,Asian,1,7.0,1,100.0
2024-11-01,2024.0,Inpatient,Orthopedics,Cardiovascular,Long Stay,Self-Pay,Male,Asian,1,15.0,0,0.0
2025-10-01,2025.0,Outpatient,General Medicine,Respiratory,Long Stay,Government,Female,Other,1,13.0,0,0.0
2024-05-01,2024.0,Inpatient,Orthopedics,Mental Health,Long Stay,Government,Male,Other,1,13.0,0,0.0
2025-03-01,2025.0,Emergency,Oncology,Renal,Long Stay,Private,Male,White,1,10.0,0,0.0
2025-11-01,2025.0,Emergency,Cardiology,Musculoskeletal,Long Stay,Government,Female,Other,1,9.0,0,0.0
2023-10-01,2023.0,Inpatient,Cardiology,Respiratory,Long Stay,Government,Female,Hispanic,1,10.0,1,100.0
2025-12-01,2025.0,Emergency,Cardiology,Respiratory,Long Stay,Private,Female,Black,1,15.0,0,0.0
2023-11-01,2023.0,Inpatient,Orthopedics,Cardiovascular,Medium Stay,Self-Pay,Female,Other,1,4.0,0,0.0
2025-06-01,2025.0,Outpatient,Orthopedics,Respiratory,Short Stay,Private,Female,Hispanic,1,1.0,0,0.0
2025-09-01,2025.0,Outpatient,Orthopedics,Preventive,Medium Stay,Private,Female,Hispanic,1,7.0,0,0.0
2026-03-01,2026.0,Inpatient,Emergency,Cardiovascular,Medium Stay,Self-Pay,Male,Hispanic,1,5.0,0,0.0
2025-03-01,2025.0,Inpatient,Oncology,Cardiovascular,Short Stay,Self-Pay,Male,Asian,1,1.0,0,0.0
2025-06-01,2025.0,Inpatient,Orthopedics,Musculoskeletal,Medium Stay,Self-Pay,Male,Other,1,6.0,0,0.0
2025-03-01,2025.0,Emergency,General Medicine,Respiratory,Long Stay,Government,Female,Other,1,8.0,0,0.0
2026-02-01,2026.0,Outpatient,General Medicine,Preventive,Medium Stay,Private,Female,Other,1,5.0,0,0.0
2024-07-01,2024.0,Emergency,Neurology,Renal,Short Stay,Government,Female,Asian,1,1.0,1,100.0
2026-02-01,2026.0,Outpatient,Emergency,Mental Health,Medium Stay,Private,Male,Asian,1,7.0,1,100.0
2025-11-01,2025.0,Inpatient,Emergency,Mental Health,Long Stay,Private,Male,Other,1,13.0,0,0.0
2024-04-01,2024.0,Emergency,Oncology,Preventive,Long Stay,Private,Male,Black,1,9.0,0,0.0
2024-12-01,2024.0,Emergency,Neurology,Preventive,Medium Stay,Self-Pay,Male,Other,1,6.0,0,0.0
2023-07-01,2023.0,Inpatient,Neurology,Mental Health,Long Stay,Government,Female,White,1,9.0,0,0.0
2023-07-01,2023.0,Inpatient,Oncology,Mental Health,Long Stay,Government,Male,Other,1,12.0,0,0.0
2025-02-01,2025.0,Outpatient,Oncology,Musculoskeletal,Long Stay,Private,Male,Hispanic,1,10.0,0,0.0
2026-02-01,2026.0,Inpatient,Oncology,Preventive,Short Stay,Government,Female,Hispanic,1,3.0,0,0.0
2026-02-01,2026.0,Inpatient,General Medicine,Preventive,Medium Stay,Private,Male,Hispanic,1,5.0,0,0.0
2024-02-01,2024.0,Emergency,Oncology,Endocrine,Long Stay,Government,Male,White,1,14.0,0,0.0
2025-06-01,2025.0,Outpatient,Orthopedics,Preventive,Short Stay,Government,Male,Asian,1,2.0,0,0.0
2024-09-01,2024.0,Inpatient,Oncology,Cardiovascular,Long Stay,Self-Pay,Female,Hispanic,1,14.0,1,100.0
2026-02-01,2026.0,Outpatient,Neurology,Respiratory,Long Stay,Self-Pay,Male,Other,1,10.0,0,0.0
2024-10-01,2024.0,Inpatient,General Medicine,Mental Health,Medium Stay,Self-Pay,Female,White,1,6.0,0,0.0
2025-05-01,2025.0,Emergency,Emergency,Mental Health,Long Stay,Private,Female,White,1,12.0,0,0.0
2024-10-01,2024.0,Inpatient,Cardiology,Cardiovascular,Short Stay,Private,Female,Black,1,3.0,0,0.0
2026-03-01,2026.0,Inpatient,Cardiology,Respiratory,Long Stay,Private,Male,Hispanic,1,9.0,0,0.0
2024-02-01,2024.0,Inpatient,General Medicine,Preventive,Long Stay,Government,Male,Hispanic,1,13.0,0,0.0
2025-10-01,2025.0,Inpatient,Oncology,Renal,Long Stay,Government,Male,Black,1,10.0,0,0.0
2026-01-01,2026.0,Emergency,General Medicine,Musculoskeletal,Long Stay,Private,Female,Other,1,15.0,0,0.0
2024-07-01,2024.0,Emergency,Neurology,Renal,Medium Stay,Government,Female,Other,1,4.0,0,0.0
2025-06-01,2025.0,Outpatient,Orthopedics,Cardiovascular,Short Stay,Government,Female,Black,4,1.75,1,25.0
2024-01-01,2024.0,Emergency,Emergency,Mental Health,Long Stay,Government,Male,Black,1,15.0,0,0.0
2023-08-01,2023.0,Outpatient,Neurology,Endocrine,Long Stay,Government,Male,Asian,1,13.0,0,0.0
2026-02-01,2026.0,Inpatient,Cardiology,Cardiovascular,Long Stay,Government,Male,Asian,1,11.0,0,0.0
2025-01-01,2025.0,Inpatient,Oncology,Respiratory,Long Stay,Self-Pay,Male,Hispanic,1,9.0,0,0.0
2023-09-01,2023.0,Emergency,Oncology,Respiratory,Long Stay,Private,Male,White,1,12.0,0,0.0
2023-12-01,2023.0,Outpatient,Neurology,Renal,Long Stay,Private,Female,White,1,9.0,0,0.0
2023-12-01,2023.0,Outpatient,Neurology,Endocrine,Short Stay,Private,Female,Hispanic,1,2.0,0,0.0
2023-12-01,2023.0,Emergency,Oncology,Mental Health,Short Stay,Private,Female,Asian,1,2.0,0,0.0
2024-08-01,2024.0,Outpatient,Oncology,Musculoskeletal,Long Stay,Self-Pay,Male,Hispanic,1,15.0,0,0.0
2025-01-01,2025.0,Outpatient,Orthopedics,Respiratory,Short Stay,Government,Male,Black,1,1.0,0,0.0
2025-12-01,2025.0,Outpatient,Oncology,Musculoskeletal,Long Stay,Government,Male,White,1,14.0,0,0.0
2026-04-01,2026.0,Outpatient,Oncology,Cardiovascular,Long Stay,Private,Male,Other,1,12.0,0,0.0
2023-06-01,2023.0,Emergency,General Medicine,Endocrine,Medium Stay,Self-Pay,Male,Asian,1,4.0,0,0.0
2026-03-01,2026.0,Outpatient,Orthopedics,Respiratory,Medium Stay,Government,Female,Asian,1,5.0,0,0.0
2024-09-01,2024.0,Inpatient,Neurology,Respiratory,Short Stay,Private,Female,Hispanic,1,3.0,1,100.0
2024-08-01,2024.0,Outpatient,Orthopedics,Musculoskeletal,Short Stay,Self-Pay,Female,Other,1,1.0,0,0.0
2025-06-01,2025.0,Outpatient,Orthopedics,Respiratory,Medium Stay,Self-Pay,Male,Black,1,4.0,0,0.0
2025-12-01,2025.0,Inpatient,Orthopedics,Respiratory,Short Stay,Government,Female,White,1,3.0,0,0.0
2025-07-01,2025.0,Inpatient,Neurology,Cardiovascular,Long Stay,Private,Male,Other,1,12.0,0,0.0
2024-03-01,2024.0,Inpatient,Orthopedics,Musculoskeletal,Short Stay,Self-Pay,Female,Hispanic,1,1.0,0,0.0
2026-03-01,2026.0,Outpatient,Emergency,Cardiovascular,Long Stay,Self-Pay,Female,Black,1,12.0,0,0.0
2025-01-01,2025.0,Inpatient,Cardiology,Mental Health,Medium Stay,Government,Male,White,1,7.0,0,0.0
2025-04-01,2025.0,Outpatient,Neurology,Cardiovascular,Medium Stay,Private,Female,Asian,1,5.0,0,0.0
2023-12-01,2023.0,Emergency,Emergency,Endocrine,Short Stay,Government,Female,Black,1,3.0,0,0.0
2025-01-01,2025.0,Emergency,Oncology,Cardiovascular,Short Stay,Government,Male,Hispanic,1,1.0,0,0.0
2024-02-01,2024.0,Outpatient,Orthopedics,Endocrine,Short Stay,Self-Pay,Female,White,1,3.0,0,0.0
2025-12-01,2025.0,Emergency,Orthopedics,Endocrine,Long Stay,Government,Female,Hispanic,1,11.0,0,0.0
2025-05-01,2025.0,Emergency,Cardiology,Respiratory,Short Stay,Government,Male,White,1,1.0,1,100.0
2024-11-01,2024.0,Emergency,Orthopedics,Cardiovascular,Short Stay,Private,Female,Hispanic,1,3.0,0,0.0
2024-12-01,2024.0,Inpatient,Emergency,Mental Health,Long Stay,Government,Female,Asian,1,14.0,0,0.0
2023-07-01,2023.0,Emergency,Oncology,Cardiovascular,Medium Stay,Private,Male,White,1,4.0,0,0.0
2026-01-01,2026.0,Emergency,Orthopedics,Respiratory,Short Stay,Self-Pay,Male,White,1,2.0,0,0.0
2024-01-01,2024.0,Outpatient,Neurology,Mental Health,Long Stay,Government,Female,Asian,1,13.0,1,100.0
2026-03-01,2026.0,Emergency,Neurology,Respiratory,Long Stay,Self-Pay,Female,White,1,10.0,0,0.0
2023-10-01,2023.0,Inpatient,Emergency,Cardiovascular,Short Stay,Private,Female,Other,1,1.0,0,0.0
2025-08-01,2025.0,Emergency,Emergency,Mental Health,Medium Stay,Government,Male,White,1,4.0,0,0.0
2023-08-01,2023.0,Inpatient,Oncology,Cardiovascular,Medium Stay,Private,Female,White,1,5.0,0,0.0
2023-10-01,2023.0,Emergency,General Medicine,Cardiovascular,Long Stay,Self-Pay,Female,Other,1,12.0,0,0.0
2023-07-01,2023.0,Emergency,Neurology,Cardiovascular,Short Stay,Self-Pay,Male,Asian,1,2.0,0,0.0
2025-03-01,2025.0,Inpatient,Orthopedics,Mental Health,Short Stay,Government,Female,Asian,1,3.0,0,0.0
2024-07-01,2024.0,Inpatient,Neurology,Musculoskeletal,Medium Stay,Private,Male,Asian,1,7.0,1,100.0
2023-05-01,2023.0,Outpatient,Orthopedics,Respiratory,Long Stay,Government,Female,Asian,1,9.0,0,0.0
2024-05-01,2024.0,Outpatient,Orthopedics,Respiratory,Long Stay,Government,Male,Black,1,15.0,0,0.0
2024-02-01,2024.0,Inpatient,Orthopedics,Renal,Long Stay,Self-Pay,Female,Other,1,9.0,0,0.0
2024-07-01,2024.0,Inpatient,Emergency,Preventive,Long Stay,Government,Female,Hispanic,1,12.0,0,0.0
2025-08-01,2025.0,Emergency,Cardiology,Respiratory,Long Stay,Private,Female,Hispanic,1,13.0,1,100.0
2025-06-01,2025.0,Inpatient,General Medicine,Cardiovascular,Medium Stay,Private,Male,Hispanic,1,6.0,0,0.0
2025-06-01,2025.0,Emergency,Orthopedics,Endocrine,Long Stay,Government,Female,Black,1,9.0,1,100.0
2024-07-01,2024.0,Outpatient,Neurology,Preventive,Short Stay,Self-Pay,Female,Other,1,1.0,0,0.0
2024-05-01,2024.0,Outpatient,Cardiology,Cardiovascular,Medium Stay,Government,Male,Hispanic,1,6.0,0,0.0
2026-04-01,2026.0,Outpatient,General Medicine,Endocrine,Medium Stay,Government,Female,Asian,1,5.0,0,0.0
2023-11-01,2023.0,Outpatient,General Medicine,Preventive,Long Stay,Self-Pay,Female,Asian,1,10.0,0,0.0
2025-05-01,2025.0,Emergency,General Medicine,Preventive,Short Stay,Self-Pay,Female,Hispanic,1,2.0,0,0.0
2025-10-01,2025.0,Outpatient,Neurology,Endocrine,Long Stay,Government,Male,Asian,1,12.0,0,0.0
2024-08-01,2024.0,Inpatient,Cardiology,Respiratory,Medium Stay,Government,Female,Hispanic,2,6.0,1,50.0
2025-09-01,2025.0,Emergency,Orthopedics,Cardiovascular,Short Stay,Government,Male,White,1,1.0,0,0.0
2025-12-01,2025.0,Emergency,Oncology,Musculoskeletal,Medium Stay,Government,Female,Black,1,6.0,0,0.0
2025-06-01,2025.0,Outpatient,Emergency,Respiratory,Long Stay,Self-Pay,Female,Asian,1,9.0,0,0.0
2024-10-01,2024.0,Outpatient,Neurology,Cardiovascular,Long Stay,Government,Female,Hispanic,1,13.0,1,100.0
2023-08-01,2023.0,Emergency,General Medicine,Cardiovascular,Long Stay,Private,Female,Hispanic,1,10.0,0,0.0
2024-11-01,2024.0,Inpatient,Neurology,Respiratory,Medium Stay,Self-Pay,Female,Asian,1,4.0,0,0.0
2025-12-01,2025.0,Inpatient,Cardiology,Respiratory,Medium Stay,Private,Female,Black,1,7.0,1,100.0
2023-09-01,2023.0,Inpatient,Oncology,Respiratory,Long Stay,Self-Pay,Female,Asian,1,8.0,0,0.0
2024-11-01,2024.0,Emergency,Emergency,Musculoskeletal,Short Stay,Government,Male,White,1,2.0,0,0.0
2024-10-01,2024.0,Outpatient,General Medicine,Endocrine,Medium Stay,Government,Female,Other,1,6.0,0,0.0
2026-01-01,2026.0,Emergency,Orthopedics,Respiratory,Long Stay,Private,Male,Asian,1,10.0,0,0.0
2023-06-01,2023.0,Outpatient,Orthopedics,Mental Health,Long Stay,Self-Pay,Female,Other,1,13.0,0,0.0
2025-06-01,2025.0,Emergency,Emergency,Renal,Short Stay,Government,Male,Black,1,1.0,0,0.0
2025-11-01,2025.0,Outpatient,General Medicine,Preventive,Medium Stay,Government,Male,Asian,1,6.0,0,0.0
2024-12-01,2024.0,Emergency,Orthopedics,Respiratory,Long Stay,Government,Male,Black,1,9.0,0,0.0
2025-12-01,2025.0,Inpatient,Cardiology,Endocrine,Short Stay,Private,Male,Hispanic,1,1.0,0,0.0
2025-11-01,2025.0,Inpatient,Emergency,Cardiovascular,Long Stay,Government,Male,Other,1,13.0,0,0.0
2025-07-01,2025.0,Outpatient,Orthopedics,Respiratory,Long Stay,Government,Female,Asian,1,10.0,1,100.0
2026-04-01,2026.0,Emergency,Emergency,Cardiovascular,Long Stay,Government,Male,White,1,15.0,0,0.0
2023-05-01,2023.0,Emergency,Orthopedics,Endocrine,Medium Stay,Self-Pay,Male,Hispanic,1,7.0,0,0.0
2023-09-01,2023.0,Outpatient,General Medicine,Renal,Short Stay,Self-Pay,Female,Asian,1,3.0,1,100.0
2025-07-01,2025.0,Inpatient,General Medicine,Mental Health,Long Stay,Self-Pay,Male,Asian,1,10.0,0,0.0
2023-11-01,2023.0,Inpatient,General Medicine,Renal,Long Stay,Private,Male,Other,1,9.0,0,0.0
2025-12-01,2025.0,Inpatient,Oncology,Respiratory,Medium Stay,Government,Female,Black,1,5.0,0,0.0
2025-05-01,2025.0,Outpatient,General Medicine,Renal,Long Stay,Private,Male,Hispanic,1,9.0,1,100.0
2025-04-01,2025.0,Outpatient,Neurology,Renal,Medium Stay,Government,Male,Asian,1,7.0,0,0.0
2024-04-01,2024.0,Outpatient,General Medicine,Endocrine,Long Stay,Self-Pay,Male,Hispanic,1,13.0,0,0.0
2026-01-01,2026.0,Outpatient,Neurology,Cardiovascular,Short Stay,Government,Female,White,1,1.0,0,0.0
2024-07-01,2024.0,Inpatient,Cardiology,Cardiovascular,Long Stay,Government,Male,Asian,1,9.0,0,0.0
2023-08-01,2023.0,Emergency,Cardiology,Respiratory,Medium Stay,Self-Pay,Male,Hispanic,1,7.0,0,0.0
2023-05-01,2023.0,Outpatient,Oncology,Cardiovascular,Long Stay,Government,Female,White,1,15.0,1,100.0
2025-08-01,2025.0,Inpatient,Cardiology,Respiratory,Medium Stay,Private,Female,Asian,1,6.0,0,0.0
2024-08-01,2024.0,Inpatient,Emergency,Renal,Long Stay,Private,Male,Hispanic,1,11.0,1,100.0
2025-07-01,2025.0,Emergency,General Medicine,Cardiovascular,Long Stay,Self-Pay,Male,Black,1,15.0,0,0.0
2024-01-01,2024.0,Emergency,Oncology,Mental Health,Long Stay,Private,Female,Other,1,10.0,1,100.0
2025-04-01,2025.0,Emergency,Cardiology,Renal,Medium Stay,Government,Female,Hispanic,1,6.0,0,0.0
2024-10-01,2024.0,Inpatient,Emergency,Respiratory,Long Stay,Self-Pay,Male,Other,1,11.0,0,0.0
2023-08-01,2023.0,Emergency,Oncology,Musculoskeletal,Long Stay,Government,Female,White,1,8.0,0,0.0
2024-12-01,2024.0,Emergency,General Medicine,Renal,Medium Stay,Government,Female,Asian,1,7.0,0,0.0
2023-11-01,2023.0,Outpatient,General Medicine,Respiratory,Medium Stay,Private,Female,White,1,6.0,0,0.0
2025-10-01,2025.0,Outpatient,Orthopedics,Renal,Medium Stay,Self-Pay,Female,White,1,6.0,0,0.0
2024-09-01,2024.0,Inpatient,General Medicine,Musculoskeletal,Long Stay,Private,Male,White,1,14.0,1,100.0
2023-08-01,2023.0,Emergency,Orthopedics,Cardiovascular,Long Stay,Government,Female,Other,1,11.0,0,0.0
2025-05-01,2025.0,Emergency,General Medicine,Renal,Short Stay,Government,Female,Hispanic,1,1.0,0,0.0
2023-11-01,2023.0,Inpatient,Cardiology,Musculoskeletal,Medium Stay,Government,Male,Asian,1,4.0,1,100.0
2024-01-01,2024.0,Emergency,Emergency,Cardiovascular,Long Stay,Government,Female,White,1,13.0,0,0.0
2026-03-01,2026.0,Inpatient,Emergency,Endocrine,Medium Stay,Private,Female,Other,1,5.0,1,100.0
2023-09-01,2023.0,Outpatient,Neurology,Cardiovascular,Short Stay,Government,Male,Black,1,3.0,0,0.0
2024-03-01,2024.0,Emergency,Orthopedics,Cardiovascular,Medium Stay,Self-Pay,Female,Black,1,7.0,1,100.0
2024-12-01,2024.0,Inpatient,Neurology,Mental Health,Long Stay,Government,Female,White,1,13.0,0,0.0
2025-03-01,2025.0,Emergency,Neurology,Cardiovascular,Long Stay,Government,Male,Hispanic,1,8.0,0,0.0
2024-04-01,2024.0,Emergency,Emergency,Cardiovascular,Medium Stay,Government,Male,Black,1,4.0,1,100.0
2025-10-01,2025.0,Emergency,Neurology,Endocrine,Long Stay,Government,Male,Black,1,8.0,0,0.0
2024-01-01,2024.0,Outpatient,Orthopedics,Respiratory,Long Stay,Government,Female,White,1,14.0,0,0.0
2026-01-01,2026.0,Inpatient,Oncology,Preventive,Short Stay,Government,Female,Other,1,2.0,0,0.0
2024-04-01,2024.0,Emergency,Emergency,Preventive,Medium Stay,Government,Female,Black,1,7.0,0,0.0
2023-09-01,2023.0,Inpatient,Orthopedics,Cardiovascular,Medium Stay,Self-Pay,Male,Black,1,4.0,0,0.0
2023-06-01,2023.0,Inpatient,Neurology,Cardiovascular,Long Stay,Government,Male,Asian,1,11.0,0,0.0
2024-12-01,2024.0,Outpatient,Emergency,Endocrine,Long Stay,Self-Pay,Female,Other,1,10.0,1,100.0
2023-06-01,2023.0,Inpatient,Emergency,Musculoskeletal,Long Stay,Government,Female,Other,1,12.0,0,0.0
2025-04-01,2025.0,Outpatient,General Medicine,Renal,Long Stay,Private,Female,Asian,1,13.0,0,0.0
2025-05-01,2025.0,Inpatient,Oncology,Preventive,Medium Stay,Private,Male,Hispanic,1,6.0,0,0.0
2025-11-01,2025.0,Outpatient,Oncology,Cardiovascular,Long Stay,Self-Pay,Male,Other,1,12.0,0,0.0
2023-12-01,2023.0,Outpatient,Cardiology,Musculoskeletal,Short Stay,Self-Pay,Male,Other,1,2.0,1,100.0
2025-09-01,2025.0,Outpatient,Cardiology,Mental Health,Medium Stay,Government,Female,Asian,1,4.0,0,0.0
2024-08-01,2024.0,Inpatient,Orthopedics,Musculoskeletal,Long Stay,Government,Female,White,1,8.0,1,100.0
2024-10-01,2024.0,Inpatient,Oncology,Musculoskeletal,Long Stay,Private,Male,Other,1,9.0,0,0.0
2024-04-01,2024.0,Inpatient,Cardiology,Cardiovascular,Medium Stay,Government,Male,Other,1,4.0,0,0.0
2025-05-01,2025.0,Inpatient,Oncology,Mental Health,Short Stay,Government,Female,Black,1,3.0,0,0.0
2024-09-01,2024.0,Outpatient,Neurology,Cardiovascular,Short Stay,Private,Male,Other,1,3.0,0,0.0
2025-07-01,2025.0,Emergency,Oncology,Cardiovascular,Short Stay,Government,Male,Hispanic,1,3.0,1,100.0
2023-11-01,2023.0,Outpatient,Cardiology,Cardiovascular,Medium Stay,Self-Pay,Male,Other,1,7.0,0,0.0
2025-09-01,2025.0,Outpatient,Orthopedics,Cardiovascular,Medium Stay,Private,Male,Asian,1,5.0,0,0.0
2026-01-01,2026.0,Inpatient,Orthopedics,Preventive,Long Stay,Government,Female,Asian,1,15.0,0,0.0
2023-11-01,2023.0,Inpatient,Cardiology,Endocrine,Long Stay,Private,Male,Black,1,8.0,0,0.0
2024-11-01,2024.0,Outpatient,General Medicine,Cardiovascular,Long Stay,Private,Female,Asian,1,15.0,1,100.0
2025-07-01,2025.0,Inpatient,Oncology,Mental Health,Long Stay,Government,Female,White,1,15.0,0,0.0
2025-07-01,2025.0,Emergency,Oncology,Preventive,Long Stay,Government,Female,White,1,10.0,0,0.0
2025-08-01,2025.0,Inpatient,General Medicine,Respiratory,Long Stay,Self-Pay,Male,Asian,1,14.0,1,100.0
2024-08-01,2024.0,Emergency,Oncology,Cardiovascular,Long Stay,Private,Female,Other,1,13.0,0,0.0
2024-11-01,2024.0,Inpatient,Orthopedics,Preventive,Medium Stay,Government,Female,Black,1,4.0,0,0.0
2025-08-01,2025.0,Outpatient,Orthopedics,Renal,Long Stay,Government,Male,White,1,10.0,0,0.0
2023-11-01,2023.0,Outpatient,Oncology,Musculoskeletal,Medium Stay,Government,Male,Hispanic,1,6.0,0,0.0
2025-12-01,2025.0,Outpatient,Cardiology,Cardiovascular,Long Stay,Self-Pay,Female,Asian,1,9.0,0,0.0
2024-04-01,2024.0,Outpatient,Oncology,Renal,Long Stay,Self-Pay,Male,Other,1,10.0,0,0.0
